Frame	Time	R_Eye-Ear-Vertical	R_Wrist-Elbow-Shoulder	R_Hip-Knee-Ankle
757	25.233	73.32	109.53	25.75
758	25.267	77.34	107.63	23.56
759	25.3	73.41	104.18	21.49
760	25.333	70.4	109.36	23.81
761	25.367	65.99	98.29	24.24
762	25.4	41.91	125.47	61.74
763	25.433	39.9	138.86	65.26
764	25.467	40.43	158.81	60.57
765	25.5	36.73	143.51	58.94
766	25.533	38.7	165.31	56.23
767	25.567	46.1	136.7	33.77
768	25.6	44.65	132.84	35.7
769	25.633	47.57	128.4	40.52
770	25.667	0.0	0.0	0.0
771	25.7	0.0	0.0	0.0
772	25.733	43.74	119.29	62.36
773	25.767	38.77	108.93	65.73
774	25.8	45.26	108.8	47.61
775	25.833	46.52	86.1	48.21
776	25.867	48.09	102.92	47.08
777	25.9	48.45	99.05	50.08
778	25.933	36.36	141.75	61.7
779	25.967	33.85	146.32	66.07
780	26.0	25.67	128.02	73.97
781	26.033	0.0	0.0	0.0
782	26.067	0.0	0.0	0.0
783	26.1	34.52	179.24	113.76
784	26.133	31.52	177.14	139.56
785	26.167	32.25	140.65	126.03
786	26.2	28.74	162.47	106.77
787	26.233	30.96	117.05	102.72
788	26.267	30.35	127.48	81.06
789	26.3	47.18	124.03	73.5
790	26.333	48.38	118.33	67.43
791	26.367	47.46	127.49	65.49
792	26.4	0.0	0.0	0.0
793	26.433	60.57	120.49	76.24
794	26.467	0.0	0.0	0.0
795	26.5	64.78	171.1	59.59
796	26.533	69.5	139.0	58.18
797	26.567	72.5	115.45	52.36
798	26.6	73.4	136.09	50.99
799	26.633	0.0	0.0	0.0
800	26.667	0.0	0.0	0.0
801	26.7	0.0	0.0	0.0
802	26.733	0.0	0.0	0.0
803	26.767	0.0	0.0	0.0
804	26.8	0.0	0.0	0.0
805	26.833	0.0	0.0	0.0
806	26.867	97.03	121.5	31.54
807	26.9	0.0	0.0	0.0
808	26.933	0.0	0.0	0.0
809	26.967	0.0	0.0	0.0
810	27.0	0.0	0.0	0.0
811	27.033	0.0	0.0	0.0
812	27.067	0.0	0.0	0.0
813	27.1	100.23	86.91	74.75
814	27.133	0.0	0.0	0.0
815	27.167	0.0	0.0	0.0
816	27.2	98.86	88.73	87.71
817	27.233	97.98	108.94	48.25
818	27.267	96.69	110.27	50.88
819	27.3	99.02	120.73	57.73
820	27.333	95.21	129.41	65.07
821	27.367	0.0	0.0	0.0
822	27.4	0.0	0.0	0.0
823	27.433	0.0	0.0	0.0
824	27.467	93.61	126.39	52.86
825	27.5	95.16	123.53	53.03
826	27.533	0.0	0.0	0.0
827	27.567	0.0	0.0	0.0
828	27.6	98.11	111.76	42.67
829	27.633	103.59	108.86	61.64
830	27.667	99.82	104.7	41.43
831	27.7	98.28	114.28	45.11
832	27.733	0.0	0.0	0.0
833	27.767	0.0	0.0	0.0
834	27.8	0.0	0.0	0.0
835	27.833	0.0	0.0	0.0
836	27.867	0.0	0.0	0.0
837	27.9	0.0	0.0	0.0
838	27.933	0.0	0.0	0.0
839	27.967	0.0	0.0	0.0
840	28.0	0.0	0.0	0.0
841	28.033	0.0	0.0	0.0
842	28.067	0.0	0.0	0.0
843	28.1	0.0	0.0	0.0
844	28.133	0.0	0.0	0.0
845	28.167	0.0	0.0	0.0
846	28.2	0.0	0.0	0.0
847	28.233	0.0	0.0	0.0
848	28.267	0.0	0.0	0.0
849	28.3	0.0	0.0	0.0
850	28.333	0.0	0.0	0.0
851	28.367	0.0	0.0	0.0
852	28.4	0.0	0.0	0.0
853	28.433	61.96	132.33	40.01
854	28.467	60.95	131.26	37.54
855	28.5	59.97	126.57	34.62
856	28.533	0.0	0.0	0.0
857	28.567	0.0	0.0	0.0
858	28.6	67.94	130.78	38.79
859	28.633	69.65	128.27	39.61
860	28.667	72.66	125.56	40.82
861	28.7	70.9	121.6	37.69
862	28.733	72.67	123.83	51.62
863	28.767	73.49	119.83	45.41
864	28.8	72.38	123.44	39.51
865	28.833	67.55	98.45	39.84
866	28.867	69.45	118.0	26.77
867	28.9	67.09	131.12	33.19
868	28.933	66.63	117.03	29.73
869	28.967	68.78	114.76	27.12
870	29.0	65.54	119.88	29.99
871	29.033	59.8	134.25	33.61
872	29.067	0.0	0.0	0.0
873	29.1	57.66	156.93	42.81
874	29.133	52.83	103.15	42.62
875	29.167	55.73	156.25	70.87
876	29.2	54.11	174.34	87.17
877	29.233	76.92	12.68	24.48
878	29.267	79.47	21.11	37.99
879	29.3	0.0	0.0	0.0
880	29.333	0.0	0.0	0.0
881	29.367	0.0	0.0	0.0
882	29.4	54.28	35.16	91.12
883	29.433	0.0	0.0	0.0
884	29.467	0.0	0.0	0.0
885	29.5	0.0	0.0	0.0
886	29.533	63.9	58.91	88.65
887	29.567	0.0	0.0	0.0
888	29.6	0.0	0.0	0.0
889	29.633	0.0	0.0	0.0
890	29.667	59.7	48.36	99.02
891	29.7	0.0	0.0	0.0
892	29.733	0.0	0.0	0.0
893	29.767	0.0	0.0	0.0
894	29.8	54.47	65.06	91.94
895	29.833	49.38	38.08	90.34
896	29.867	0.0	0.0	0.0
897	29.9	0.0	0.0	0.0
898	29.933	56.51	93.25	114.1
899	29.967	53.65	52.38	147.48
900	30.0	51.6	63.48	120.58
901	30.033	55.68	86.81	130.3
902	30.067	52.85	100.93	140.52
903	30.1	50.1	66.13	114.05
904	30.133	50.59	89.62	98.36
905	30.167	50.61	77.0	100.76
906	30.2	53.77	150.0	126.44
907	30.233	0.0	0.0	0.0
908	30.267	0.0	0.0	0.0
909	30.3	0.0	0.0	0.0
910	30.333	0.0	0.0	0.0
911	30.367	0.0	0.0	0.0
912	30.4	0.0	0.0	0.0
913	30.433	0.0	0.0	0.0
914	30.467	0.0	0.0	0.0
915	30.5	0.0	0.0	0.0
916	30.533	0.0	0.0	0.0
917	30.567	0.0	0.0	0.0
918	30.6	0.0	0.0	0.0
919	30.633	0.0	0.0	0.0
920	30.667	0.0	0.0	0.0
921	30.7	0.0	0.0	0.0
922	30.733	45.56	20.58	116.16
923	30.767	0.0	0.0	0.0
924	30.8	0.0	0.0	0.0
925	30.833	43.57	29.61	137.16
926	30.867	0.0	0.0	0.0
927	30.9	0.0	0.0	0.0
928	30.933	47.19	41.45	156.43
929	30.967	43.0	38.0	151.21
930	31.0	0.0	0.0	0.0
931	31.033	0.0	0.0	0.0
932	31.067	0.0	0.0	0.0
933	31.1	0.0	0.0	0.0
934	31.133	0.0	0.0	0.0
935	31.167	0.0	0.0	0.0
936	31.2	46.29	57.8	169.12
937	31.233	47.83	31.0	166.24
938	31.267	51.11	47.16	173.15
939	31.3	0.0	0.0	0.0
940	31.333	0.0	0.0	0.0
941	31.367	67.63	136.82	147.99
942	31.4	51.94	90.88	173.52
943	31.433	69.94	134.93	159.24
944	31.467	68.76	153.6	113.23
945	31.5	73.0	171.67	94.76
946	31.533	67.59	154.7	113.37
947	31.567	66.0	179.69	94.84
948	31.6	66.35	166.83	81.61
949	31.633	63.36	116.77	82.38
950	31.667	61.24	116.37	83.47
951	31.7	61.92	141.41	88.78
952	31.733	59.47	142.68	90.69
953	31.767	55.14	127.52	103.2
954	31.8	47.45	125.55	101.31
955	31.833	46.19	122.66	102.62
956	31.867	50.5	123.48	97.49
957	31.9	48.97	123.84	97.29
958	31.933	49.83	123.62	96.62
959	31.967	48.22	124.54	97.13
960	32.0	49.62	126.4	96.98
961	32.033	51.84	146.68	106.8
962	32.067	53.75	132.2	100.99
963	32.1	47.8	129.64	101.28
964	32.133	46.29	136.96	104.63
965	32.167	45.03	129.52	107.08
966	32.2	41.0	129.39	106.4
967	32.233	40.03	124.64	103.91
968	32.267	37.23	129.08	104.65
969	32.3	37.11	127.75	105.4
970	32.333	38.79	128.25	105.81
971	32.367	37.51	120.65	102.23
972	32.4	36.49	117.56	101.32
973	32.433	34.54	115.64	100.34
974	32.467	37.92	116.51	100.88
975	32.5	37.67	118.59	101.1
976	32.533	37.45	122.43	103.13
977	32.567	36.12	123.63	106.33
978	32.6	35.45	118.6	103.7
979	32.633	33.45	121.86	103.9
980	32.667	33.59	120.82	104.35
981	32.7	41.17	129.67	126.58
982	32.733	40.41	131.28	127.92
983	32.767	39.48	136.62	126.33
984	32.8	37.84	140.22	119.69
985	32.833	35.59	139.51	126.75
986	32.867	38.45	136.66	132.52
987	32.9	39.11	132.93	125.82
988	32.933	31.12	133.79	107.84
989	32.967	38.53	129.4	125.89
990	33.0	37.24	129.94	126.63
991	33.033	38.04	128.56	125.64
992	33.067	28.16	124.81	105.87
993	33.1	37.72	131.45	129.1
994	33.133	40.39	135.81	133.27
995	33.167	40.15	135.03	134.37
996	33.2	42.14	135.14	131.4
997	33.233	41.77	144.25	145.47
998	33.267	44.03	143.26	140.79
999	33.3	42.2	145.76	147.78
1000	33.333	44.16	145.6	147.16
1001	33.367	39.7	149.21	119.49
1002	33.4	34.93	139.04	122.46
1003	33.433	36.94	136.36	121.32
1004	33.467	37.59	142.41	122.16
1005	33.5	41.47	146.3	143.73
1006	33.533	41.62	141.78	137.62
1007	33.567	38.56	141.3	139.18
1008	33.6	40.0	142.25	141.61
1009	33.633	45.27	144.37	118.48
1010	33.667	36.35	134.71	111.61
1011	33.7	35.37	133.79	110.39
1012	33.733	33.83	132.59	111.64
1013	33.767	35.4	130.76	105.48
1014	33.8	35.45	128.23	101.74
1015	33.833	37.42	127.62	101.1
1016	33.867	36.35	129.24	103.06
1017	33.9	34.97	128.94	104.98
1018	33.933	36.21	126.75	103.38
1019	33.967	35.71	128.33	104.69
1020	34.0	36.51	121.61	115.3
1021	34.033	37.61	121.41	130.11
1022	34.067	39.77	120.21	135.69
1023	34.1	33.14	122.63	105.13
1024	34.133	35.61	116.73	117.98
1025	34.167	31.64	117.95	102.93
1026	34.2	28.0	111.94	96.38
1027	34.233	29.52	115.02	106.95
1028	34.267	32.36	111.67	117.09
1029	34.3	31.78	109.24	115.56
1030	34.333	33.04	107.47	113.32
1031	34.367	30.29	107.9	107.51
1032	34.4	27.71	107.29	114.24
1033	34.433	31.38	112.41	117.69
1034	34.467	33.99	118.21	119.59
1035	34.5	43.41	121.62	100.19
1036	34.533	38.11	161.28	119.58
1037	34.567	30.28	125.44	124.43
1038	34.6	34.65	2.29	129.12
1039	34.633	30.3	26.62	120.25
1040	34.667	40.23	3.83	132.04
1041	34.7	35.39	10.73	130.63
1042	34.733	36.82	88.89	136.53
1043	34.767	0.0	0.0	0.0
